Rate,Country Name,"longitude, latitude",Country Code,"""1990""","""1991""","""1992""","""1993""","""1994""","""1995""","""1996""","""1997""","""1998""","""1999""","""2000""","""2001""","""2002""","""2003""","""2004""","""2005""","""2006""","""2007""","""2008""","""2009""","""2010""","""2011""","""2012""","""2013""","""2014""","""2015""","""2016""","""2017""","""2018""","""2019""","""2020""","""2021""","""2022""","""2023""","""2024""","""2025""","""2026""","""2027""","""2028""","""2029""","""2030""","""2031""","""2032""","""2033""","""2034""","""2035""","""2036""","""2037""","""2038""","""2039""","""2040""","""2041""","""2042""","""2043""","""2044""","""2045""","""2046""","""2047""","""2048""","""2049""","""2050""","""2051""","""2052""","""2053""","""2054""","""2055""","""2056""","""2057""","""2058""","""2059""","""2060""","""2061""","""2062""","""2063""","""2064""","""2065""","""2066""","""2067""","""2068""","""2069""","""2070""","""2071""","""2072""","""2073""","""2074""","""2075""","""2076""","""2077""","""2078""","""2079""","""2080""","""2081""","""2082""","""2083""","""2084""","""2085""","""2086""","""2087""","""2088""","""2089""","""2090""","""2091""","""2092""","""2093""","""2094""","""2095""","""2096""","""2097""","""2098""","""2099""","""2100""","""2101""","""2102""","""2103""","""2104""","""2105""","""2106""","""2107""","""2108""","""2109""","""2110""","""2111""","""2112""","""2113""","""2114"""
34.63636364,Moldova,"28.369885,47.411631",MDA,3190,0,3200,3205,3210,3215,3220,3225,3230,3235,3240,3318,3396,3474,3552,3630,3676,3722,3768,3814,3860,3906,3952,3986.636364,4021.272727,4055.909091,4090.545455,4125.181818,4159.818182,4194.454545,4229.090909,4263.727273,4298.363636,4333,4367.636364,4402.272727,4436.909091,4471.545455,4506.181818,4540.818182,4575.454546,4610.090909,4644.727273,4679.363636,4714,4748.636364,4783.272727,4817.909091,4852.545455,4887.181818,4921.818182,4956.454546,4991.090909,5025.727273,5060.363636,5095,5129.636364,5164.272727,5198.909091,5233.545455,5268.181818,5302.818182,5337.454546,5372.090909,5406.727273,5441.363637,5476,5510.636364,5545.272727,5579.909091,5614.545455,5649.181818,5683.818182,5718.454546,5753.090909,5787.727273,5822.363637,5857,5891.636364,5926.272727,5960.909091,5995.545455,6030.181818,6064.818182,6099.454546,6134.090909,6168.727273,6203.363637,6238,6272.636364,6307.272728,6341.909091,6376.545455,6411.181818,6445.818182,6480.454546,6515.090909,6549.727273,6584.363637,6619,6653.636364,6688.272728,6722.909091,6757.545455,6792.181818,6826.818182,6861.454546,6896.090909,6930.727273,6965.363637,7000,7034.636364,7069.272728,7103.909091,7138.545455,7173.181819,7207.818182,7242.454546,7277.090909,7311.727273,7346.363637,7381,7415.636364,7450.272728,7484.909091
0,Monaco,"7.412841,43.750298",MCO,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-819.0909091,Mongolia,"103.846656,46.862496",MNG,125360,124541,123722,122903,122084,121265,120446,119627,118808,117989,117170,116352,115534,114716,113898,113080,112260,111440,110620,109800,108980,108160,107340,106520.9091,105701.8182,104882.7273,104063.6364,103244.5455,102425.4545,101606.3636,100787.2727,99968.18182,99149.09091,98330,97510.90909,96691.81818,95872.72727,95053.63636,94234.54545,93415.45455,92596.36364,91777.27273,90958.18182,90139.09091,89320,88500.90909,87681.81818,86862.72727,86043.63636,85224.54545,84405.45455,83586.36364,82767.27273,81948.18182,81129.09091,80310,79490.90909,78671.81818,77852.72727,77033.63636,76214.54545,75395.45455,74576.36364,73757.27273,72938.18182,72119.09091,71300,70480.90909,69661.81818,68842.72727,68023.63636,67204.54545,66385.45454,65566.36364,64747.27273,63928.18182,63109.09091,62290,61470.90909,60651.81818,59832.72727,59013.63636,58194.54545,57375.45454,56556.36364,55737.27273,54918.18182,54099.09091,53280,52460.90909,51641.81818,50822.72727,50003.63636,49184.54545,48365.45454,47546.36364,46727.27273,45908.18182,45089.09091,44270,43450.90909,42631.81818,41812.72727,40993.63636,40174.54545,39355.45454,38536.36364,37717.27273,36898.18182,36079.09091,35260,34440.90909,33621.81818,32802.72727,31983.63636,31164.54545,30345.45454,29526.36364,28707.27273,27888.18182,27069.09091,26250,25430.90909,24611.81818,23792.72727
0,Montenegro,"19.37439,42.708678",MNE,5430,0,0,0,0,0,0,0,0,0,5430,0,0,0,0,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430
46.36363636,Morocco,"-7.09262,31.791702",MAR,50490,50458,50426,50394,50362,50330,50298,50266,50234,50202,50170,50298,50426,50554,50682,50810,50910,51010,51110,51210,51310,51410,51510,51556.36364,51602.72727,51649.09091,51695.45455,51741.81818,51788.18182,51834.54545,51880.90909,51927.27273,51973.63636,52020,52066.36364,52112.72727,52159.09091,52205.45455,52251.81818,52298.18182,52344.54545,52390.90909,52437.27273,52483.63636,52530,52576.36364,52622.72727,52669.09091,52715.45455,52761.81818,52808.18182,52854.54545,52900.90909,52947.27273,52993.63636,53040,53086.36364,53132.72727,53179.09091,53225.45455,53271.81818,53318.18182,53364.54545,53410.90909,53457.27273,53503.63636,53550,53596.36364,53642.72727,53689.09091,53735.45455,53781.81818,53828.18182,53874.54545,53920.90909,53967.27273,54013.63636,54060,54106.36364,54152.72727,54199.09091,54245.45455,54291.81818,54338.18182,54384.54545,54430.90909,54477.27273,54523.63636,54570,54616.36364,54662.72727,54709.09091,54755.45455,54801.81818,54848.18182,54894.54545,54940.90909,54987.27273,55033.63636,55080,55126.36364,55172.72727,55219.09091,55265.45455,55311.81818,55358.18182,55404.54545,55450.90909,55497.27273,55543.63636,55590,55636.36364,55682.72727,55729.09091,55775.45455,55821.81818,55868.18182,55914.54545,55960.90909,56007.27273,56053.63636,56100,56146.36364,56192.72727,56239.09091
-2172.181818,Mozambique,"35.529562,-18.665695",MOZ,433780,431590,429400,427210,425020,422830,420640,418450,416260,414070,411880,409662,407444,405226,403008,400790,398676,396562,394448,392334,390220,388106,385992,383819.8182,381647.6364,379475.4545,377303.2727,375131.0909,372958.9091,370786.7273,368614.5455,366442.3636,364270.1818,362098,359925.8182,357753.6364,355581.4545,353409.2727,351237.0909,349064.9091,346892.7273,344720.5455,342548.3636,340376.1818,338204,336031.8182,333859.6364,331687.4546,329515.2727,327343.0909,325170.9091,322998.7273,320826.5455,318654.3636,316482.1818,314310,312137.8182,309965.6364,307793.4546,305621.2727,303449.0909,301276.9091,299104.7273,296932.5455,294760.3636,292588.1818,290416,288243.8182,286071.6364,283899.4546,281727.2727,279555.0909,277382.9091,275210.7273,273038.5455,270866.3636,268694.1818,266522,264349.8182,262177.6364,260005.4546,257833.2727,255661.0909,253488.9091,251316.7273,249144.5455,246972.3636,244800.1818,242628,240455.8182,238283.6364,236111.4546,233939.2727,231767.0909,229594.9091,227422.7273,225250.5455,223078.3637,220906.1818,218734,216561.8182,214389.6364,212217.4546,210045.2727,207873.0909,205700.9091,203528.7273,201356.5455,199184.3637,197012.1818,194840,192667.8182,190495.6364,188323.4546,186151.2727,183979.0909,181806.9091,179634.7273,177462.5455,175290.3637,173118.1818,170946,168773.8182,166601.6364,164429.4546
-3665.545455,Myanmar,"95.956223,21.913965",MMR,392180,387830,383480,379130,374780,370430,366080,361730,357380,353030,348680,345586,342492,339398,336304,333210,330114,327018,323922,320826,317730,314634,311538,307872.4545,304206.9091,300541.3636,296875.8182,293210.2727,289544.7273,285879.1818,282213.6364,278548.0909,274882.5455,271217,267551.4545,263885.9091,260220.3636,256554.8182,252889.2727,249223.7273,245558.1818,241892.6364,238227.0909,234561.5454,230896,227230.4545,223564.9091,219899.3636,216233.8182,212568.2727,208902.7273,205237.1818,201571.6364,197906.0909,194240.5454,190575,186909.4545,183243.9091,179578.3636,175912.8182,172247.2727,168581.7273,164916.1818,161250.6363,157585.0909,153919.5454,150254,146588.4545,142922.9091,139257.3636,135591.8182,131926.2727,128260.7272,124595.1818,120929.6363,117264.0909,113598.5454,109933,106267.4545,102601.9091,98936.36361,95270.81815,91605.2727,87939.72724,84274.18179,80608.63633,76943.09088,73277.54542,69611.99997,65946.45451,62280.90906,58615.3636,54949.81815,51284.27269,47618.72724,43953.18178,40287.63633,36622.09087,32956.54542,29290.99996,25625.45451,21959.90905,18294.3636,14628.81814,10963.27269,7297.727235,3632.18178,-33.363675,-3698.90913,-7364.454585,-11030.00004,-14695.5455,-18361.09095,-22026.63641,-25692.18186,-29357.72732,-33023.27277,-36688.81823,-40354.36368,-44019.90914,-47685.45459,-51351.00005,-55016.5455,-58682.09096,-62347.63641
-736.5454545,Namibia,"18.49041,-22.95764",NAM,87620,86890,86160,85430,84700,83970,83240,82510,81780,81050,80320,79578,78836,78094,77352,76610,75868,75126,74384,73642,72900,72158,71416,70679.45455,69942.90909,69206.36364,68469.81818,67733.27273,66996.72727,66260.18182,65523.63636,64787.09091,64050.54546,63314,62577.45455,61840.90909,61104.36364,60367.81818,59631.27273,58894.72727,58158.18182,57421.63636,56685.09091,55948.54546,55212,54475.45455,53738.90909,53002.36364,52265.81818,51529.27273,50792.72727,50056.18182,49319.63637,48583.09091,47846.54546,47110,46373.45455,45636.90909,44900.36364,44163.81818,43427.27273,42690.72727,41954.18182,41217.63637,40481.09091,39744.54546,39008,38271.45455,37534.90909,36798.36364,36061.81818,35325.27273,34588.72727,33852.18182,33115.63637,32379.09091,31642.54546,30906,30169.45455,29432.90909,28696.36364,27959.81818,27223.27273,26486.72728,25750.18182,25013.63637,24277.09091,23540.54546,22804,22067.45455,21330.90909,20594.36364,19857.81818,19121.27273,18384.72728,17648.18182,16911.63637,16175.09091,15438.54546,14702,13965.45455,13228.90909,12492.36364,11755.81819,11019.27273,10282.72728,9546.181822,8809.636367,8073.090913,7336.545458,6600.000004,5863.454549,5126.909095,4390.36364,3653.818186,2917.272731,2180.727277,1444.181822,707.636368,-28.9090865,-765.454541,-1501.999996,-2238.54545,-2975.090905,-3711.636359
-536.8181818,Nepal,"84.124008,28.394857",NPL,48170,47253,46336,45419,44502,43585,42668,41751,40834,39917,39000,38472,37944,37416,36888,36360,36360,36360,36360,36360,36360,36360,36360,35823.18182,35286.36364,34749.54545,34212.72727,33675.90909,33139.09091,32602.27273,32065.45455,31528.63636,30991.81818,30455,29918.18182,29381.36364,28844.54545,28307.72727,27770.90909,27234.09091,26697.27273,26160.45455,25623.63636,25086.81818,24550,24013.18182,23476.36364,22939.54546,22402.72727,21865.90909,21329.09091,20792.27273,20255.45455,19718.63636,19181.81818,18645,18108.18182,17571.36364,17034.54546,16497.72727,15960.90909,15424.09091,14887.27273,14350.45455,13813.63636,13276.81818,12740,12203.18182,11666.36364,11129.54546,10592.72727,10055.90909,9519.09091,8982.272728,8445.454546,7908.636365,7371.818183,6835.000001,6298.181819,5761.363637,5224.545456,4687.727274,4150.909092,3614.09091,3077.272728,2540.454547,2003.636365,1466.818183,930.0000012,393.1818194,-143.6363624,-680.4545442,-1217.272726,-1754.090908,-2290.90909,-2827.727271,-3364.545453,-3901.363635,-4438.181817,-4974.999999,-5511.81818,-6048.636362,-6585.454544,-7122.272726,-7659.090908,-8195.909089,-8732.727271,-9269.545453,-9806.363635,-10343.18182,-10880,-11416.81818,-11953.63636,-12490.45454,-13027.27273,-13564.09091,-14100.90909,-14637.72727,-15174.54545,-15711.36363,-16248.18182,-16785,-17321.81818,-17858.63636,-18395.45454
9.090909091,Netherlands,"5.291266,52.132633",NLD,3450,3465,3480,3495,3510,3525,3540,3555,3570,3585,3600,3610,3620,3630,3640,3650,3650,3650,3650,3650,3650,3650,3650,3659.090909,3668.181818,3677.272727,3686.363636,3695.454545,3704.545455,3713.636364,3722.727273,3731.818182,3740.909091,3750,3759.090909,3768.181818,3777.272727,3786.363636,3795.454545,3804.545455,3813.636364,3822.727273,3831.818182,3840.909091,3850,3859.090909,3868.181818,3877.272727,3886.363636,3895.454545,3904.545455,3913.636364,3922.727273,3931.818182,3940.909091,3950,3959.090909,3968.181818,3977.272727,3986.363636,3995.454545,4004.545455,4013.636364,4022.727273,4031.818182,4040.909091,4050,4059.090909,4068.181818,4077.272727,4086.363636,4095.454545,4104.545455,4113.636364,4122.727273,4131.818182,4140.909091,4150,4159.090909,4168.181818,4177.272727,4186.363636,4195.454545,4204.545455,4213.636364,4222.727273,4231.818182,4240.909091,4250,4259.090909,4268.181818,4277.272727,4286.363636,4295.454545,4304.545455,4313.636364,4322.727273,4331.818182,4340.909091,4350,4359.090909,4368.181818,4377.272727,4386.363636,4395.454545,4404.545455,4413.636364,4422.727273,4431.818182,4440.909091,4450,4459.090909,4468.181818,4477.272727,4486.363636,4495.454545,4504.545455,4513.636364,4522.727273,4531.818182,4540.909091,4550,4559.090909,4568.181818,4577.272727
0,New Caledonia,"165.618042,-20.904305",NCL,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390
241.9090909,New Zealand,"174.885971,-40.900557",NZL,77200,77746,78292,78838,79384,79930,80476,81022,81568,82114,82660,82750,82840,82930,83020,83110,83026,82942,82858,82774,82690,82606,82522,82763.90909,83005.81818,83247.72727,83489.63636,83731.54545,83973.45455,84215.36364,84457.27273,84699.18182,84941.09091,85183,85424.90909,85666.81818,85908.72727,86150.63636,86392.54545,86634.45455,86876.36364,87118.27273,87360.18182,87602.09091,87844,88085.90909,88327.81818,88569.72727,88811.63636,89053.54545,89295.45455,89537.36364,89779.27273,90021.18182,90263.09091,90505,90746.90909,90988.81818,91230.72727,91472.63636,91714.54545,91956.45455,92198.36364,92440.27273,92682.18182,92924.09091,93166,93407.90909,93649.81818,93891.72727,94133.63636,94375.54545,94617.45454,94859.36364,95101.27273,95343.18182,95585.09091,95827,96068.90909,96310.81818,96552.72727,96794.63636,97036.54545,97278.45454,97520.36364,97762.27273,98004.18182,98246.09091,98488,98729.90909,98971.81818,99213.72727,99455.63636,99697.54545,99939.45454,100181.3636,100423.2727,100665.1818,100907.0909,101149,101390.9091,101632.8182,101874.7273,102116.6364,102358.5455,102600.4545,102842.3636,103084.2727,103326.1818,103568.0909,103810,104051.9091,104293.8182,104535.7273,104777.6364,105019.5455,105261.4545,105503.3636,105745.2727,105987.1818,106229.0909,106471,106712.9091,106954.8182,107196.7273
-700,Nicaragua,"-85.207229,12.865416",NIC,45140,44440,43740,43040,42340,41640,40940,40240,39540,38840,38140,37440,36740,36040,35340,34640,33940,33240,32540,31840,31140,30440,29740,29040,28340,27640,26940,26240,25540,24840,24140,23440,22740,22040,21340,20640,19940,19240,18540,17840,17140,16440,15740,15040,14340,13640,12940,12240,11540,10840,10140,9440,8740,8040,7340,6640,5940,5240,4540,3840,3140,2440,1740,1040,340,-360,-1060,-1760,-2460,-3160,-3860,-4560,-5260,-5960,-6660,-7360,-8060,-8760,-9460,-10160,-10860,-11560,-12260,-12960,-13660,-14360,-15060,-15760,-16460,-17160,-17860,-18560,-19260,-19960,-20660,-21360,-22060,-22760,-23460,-24160,-24860,-25560,-26260,-26960,-27660,-28360,-29060,-29760,-30460,-31160,-31860,-32560,-33260,-33960,-34660,-35360,-36060,-36760,-37460,-38160,-38860,-39560,-40260,-40960,-41660
-348.0909091,Niger,"8.081666,17.607789",NER,19450,18833,18216,17599,16982,16365,15748,15131,14514,13897,13280,13156,13032,12908,12784,12660,12536,12412,12288,12164,12040,11916,11792,11443.90909,11095.81818,10747.72727,10399.63636,10051.54545,9703.454545,9355.363636,9007.272727,8659.181818,8311.090909,7963,7614.909091,7266.818182,6918.727273,6570.636364,6222.545454,5874.454545,5526.363636,5178.272727,4830.181818,4482.090909,4134,3785.909091,3437.818182,3089.727273,2741.636363,2393.545454,2045.454545,1697.363636,1349.272727,1001.181818,653.0909088,304.9999997,-43.0909094,-391.1818185,-739.2727276,-1087.363637,-1435.454546,-1783.545455,-2131.636364,-2479.727273,-2827.818182,-3175.909091,-3524,-3872.09091,-4220.181819,-4568.272728,-4916.363637,-5264.454546,-5612.545455,-5960.636364,-6308.727273,-6656.818182,-7004.909091,-7353.000001,-7701.09091,-8049.181819,-8397.272728,-8745.363637,-9093.454546,-9441.545455,-9789.636364,-10137.72727,-10485.81818,-10833.90909,-11182,-11530.09091,-11878.18182,-12226.27273,-12574.36364,-12922.45455,-13270.54546,-13618.63636,-13966.72727,-14314.81818,-14662.90909,-15011,-15359.09091,-15707.18182,-16055.27273,-16403.36364,-16751.45455,-17099.54546,-17447.63636,-17795.72727,-18143.81818,-18491.90909,-18840,-19188.09091,-19536.18182,-19884.27273,-20232.36364,-20580.45455,-20928.54546,-21276.63636,-21624.72727,-21972.81818,-22320.90909,-22669,-23017.09091,-23365.18182,-23713.27273
-4096.454545,Nigeria,"8.675277,9.081999",NGA,172340,168243,164146,160049,155952,151855,147758,143661,139564,135467,131370,127274,123178,119082,114986,110890,106794,102698,98602,94506,90410,86314,82218,78121.54546,74025.09091,69928.63637,65832.18182,61735.72728,57639.27273,53542.81818,49446.36364,45349.9091,41253.45455,37157.00001,33060.54546,28964.09092,24867.63637,20771.18183,16674.72728,12578.27274,8481.81819,4385.363645,288.9091,-3807.545445,-7903.99999,-12000.45454,-16096.90908,-20193.36363,-24289.81817,-28386.27272,-32482.72726,-36579.18181,-40675.63635,-44772.0909,-48868.54544,-52964.99999,-57061.45453,-61157.90908,-65254.36362,-69350.81817,-73447.27271,-77543.72726,-81640.1818,-85736.63635,-89833.09089,-93929.54544,-98025.99998,-102122.4545,-106218.9091,-110315.3636,-114411.8182,-118508.2727,-122604.7273,-126701.1818,-130797.6363,-134894.0909,-138990.5454,-143087,-147183.4545,-151279.9091,-155376.3636,-159472.8182,-163569.2727,-167665.7272,-171762.1818,-175858.6363,-179955.0909,-184051.5454,-188148,-192244.4545,-196340.9091,-200437.3636,-204533.8182,-208630.2727,-212726.7272,-216823.1818,-220919.6363,-225016.0909,-229112.5454,-233209,-237305.4545,-241401.9091,-245498.3636,-249594.8181,-253691.2727,-257787.7272,-261884.1818,-265980.6363,-270077.0909,-274173.5454,-278270,-282366.4545,-286462.909,-290559.3636,-294655.8181,-298752.2727,-302848.7272,-306945.1818,-311041.6363,-315138.0909,-319234.5454,-323331,-327427.4545,-331523.909,-335620.3636
-1.822727273,Northern Mariana Islands,"145.38469,17.33083",MNP,340,334.4,332.8,331.2,329.5,327.9,326.2,324.6,322.9,321.3,319.6,318,316.4,314.7,313.1,311.4,309.8,308.1,306.5,304.8,303.2,301.5,299.9,298.0772727,296.2545455,294.4318182,292.6090909,290.7863636,288.9636364,287.1409091,285.3181818,283.4954545,281.6727273,279.85,278.0272727,276.2045455,274.3818182,272.5590909,270.7363636,268.9136364,267.0909091,265.2681818,263.4454545,261.6227273,259.8,257.9772727,256.1545454,254.3318182,252.5090909,250.6863636,248.8636364,247.0409091,245.2181818,243.3954545,241.5727273,239.75,237.9272727,236.1045454,234.2818182,232.4590909,230.6363636,228.8136364,226.9909091,225.1681818,223.3454545,221.5227273,219.7,217.8772727,216.0545454,214.2318182,212.4090909,210.5863636,208.7636364,206.9409091,205.1181818,203.2954545,201.4727273,199.65,197.8272727,196.0045454,194.1818182,192.3590909,190.5363636,188.7136363,186.8909091,185.0681818,183.2454545,181.4227273,179.6,177.7772727,175.9545454,174.1318182,172.3090909,170.4863636,168.6636363,166.8409091,165.0181818,163.1954545,161.3727273,159.55,157.7272727,155.9045454,154.0818182,152.2590909,150.4363636,148.6136363,146.7909091,144.9681818,143.1454545,141.3227272,139.5,137.6772727,135.8545454,134.0318182,132.2090909,130.3863636,128.5636363,126.7409091,124.9181818,123.0954545,121.2727272,119.45,117.6272727,115.8045454,113.9818182
494.4545455,Norway,"8.468946,60.472024",NOR,91300,91471,91642,91813,91984,92155,92326,92497,92668,92839,93010,93774,94538,95302,96066,96830,97594,98358,99122,99886,100650,101414,102178,102672.4545,103166.9091,103661.3636,104155.8182,104650.2727,105144.7273,105639.1818,106133.6364,106628.0909,107122.5455,107617,108111.4545,108605.9091,109100.3636,109594.8182,110089.2727,110583.7273,111078.1818,111572.6364,112067.0909,112561.5455,113056,113550.4545,114044.9091,114539.3636,115033.8182,115528.2727,116022.7273,116517.1818,117011.6364,117506.0909,118000.5455,118495,118989.4545,119483.9091,119978.3636,120472.8182,120967.2727,121461.7273,121956.1818,122450.6364,122945.0909,123439.5455,123934,124428.4545,124922.9091,125417.3636,125911.8182,126406.2727,126900.7273,127395.1818,127889.6364,128384.0909,128878.5455,129373,129867.4545,130361.9091,130856.3636,131350.8182,131845.2727,132339.7273,132834.1818,133328.6364,133823.0909,134317.5455,134812,135306.4545,135800.9091,136295.3636,136789.8182,137284.2727,137778.7273,138273.1818,138767.6364,139262.0909,139756.5455,140251,140745.4545,141239.9091,141734.3636,142228.8182,142723.2727,143217.7273,143712.1818,144206.6364,144701.0909,145195.5455,145690,146184.4545,146678.9091,147173.3636,147667.8182,148162.2727,148656.7273,149151.1818,149645.6364,150140.0909,150634.5455,151129,151623.4546,152117.9091,152612.3636
0,Oman,"55.923255,21.512583",OMN,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
