"Country Name","Coordinates","Longitude","Latitude","Country Code","Indicator Name","Indicator Code",1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"Faeroe Islands","40.489673,9.145",40.489673,9.145,"FRO","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,0.071633238,,
"Faeroe Islands","40.489673,9.145",40.489673,9.145,"FRO","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",3.273164411,3.338093477,3.507116737,3.366466366,3.731237797,3.786164547,4.527403511,4.861074288,5.572948328,6.652240392,6.678731755,5.962601626,6.368402507,7.495612723,8.595450171,8.054620003,9.820662533,9.528989653,11.31150513,9.804812834,10.10216029,10.39281261,10.92028839,11.02393952,11.27938482,10.56704157,10.5672755,11.04957208,12.04419499,12.97890945,12.50745326,14.09173465,15.55042626,13.97453429,16.38130116,14.48222797,14.20133745,14.65172031,14.57574037,15.30184337,16.80432799,15.97319428,16.09265546,16.31214382,15.59092296,15.50983527,15.61401703,14.49027237,13.45552419,14.3481979,,,,
"Fiji","179.414413,-16.578193",179.414413,-16.578193,"FJI","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.15654078,52.30706076,52.45812808,52.60864806,52.75971538,52.91023536,53.06075534,53.21182266,53.36234264,53.51340996,53.66392994,53.84783799,54.03229338,54.21620142,54.40065681,54.58456486,54.76847291,54.9529283,55.13683634,55.32129174,55.50519978,55.68691845,55.87301587,,
"Fiji","179.414413,-16.578193",179.414413,-16.578193,"FJI","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.414297363,0.547993719,0.55483164,0.944322592,0.743069388,0.677464526,0.729024351,0.793839086,0.849010809,1.000355408,1.0347046,1.067380727,1.13826702,1.186907706,1.08116311,0.823873829,1.281061953,1.167481751,1.351074835,1.252627287,1.661784179,1.256688301,1.043247809,0.832464299,0.814129722,0.842116764,0.660634651,0.7661708,0.870738795,1.122747786,0.917736317,0.970522879,1.0103494,1.068015474,1.120543537,1.14031915,0.929351732,0.87940286,0.995310197,1.066241851,1.368317172,1.024305441,1.054478332,1.383528593,1.658541686,1.642944956,1.439774381,1.277592845,0.993663187,1.499936669,,,,
"Finland","25.748151,61.92411",25.748151,61.92411,"FIN","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.86381693,72.05095374,72.23809055,72.42522735,72.61236416,72.79950097,72.98663778,73.17377458,73.36091139,73.5480482,73.735185,73.53688565,73.3385863,73.14028694,72.94198759,72.74368824,72.85850515,72.86329705,72.9088516,72.9088516,72.9088516,72.91125078,72.91125078,,
"Finland","25.748151,61.92411",25.748151,61.92411,"FIN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",3.348877215,3.742567366,4.279630907,5.024189944,5.549837063,6.444050245,6.213386589,7.200890139,8.20434233,8.769643882,8.799132244,9.51830728,10.58429033,9.9520677,9.785017744,10.85124292,10.59729975,10.92339046,11.40345731,12.18667255,10.73140319,8.925664185,8.562246655,8.65558094,10.13132618,10.84333288,11.68994386,10.54993985,10.59243558,10.37716896,10.71998528,9.491886738,9.980945227,11.30007804,10.34239896,11.95863616,11.67199336,11.05828449,10.7295164,10.07321632,10.87587548,11.74433248,13.21467044,12.83267498,10.41643805,12.56994213,12.0977885,10.65096203,9.958628519,11.53084023,,,,
"Fragile and conflict affected situations","25.748151,61.92411",25.748151,61.92411,"FCS","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.98682259,27.87452618,27.78426025,27.55663749,27.41205072,27.26746465,27.12287163,26.97828487,26.8336988,26.68910578,26.54451971,26.44676766,26.35119653,26.25378324,26.15627712,26.05862346,25.95942666,25.86042999,25.76191711,25.66848893,25.56966699,24.4400099,24.57419804,,
"Fragile and conflict affected situations","25.748151,61.92411",25.748151,61.92411,"FCS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.247822513,0.263882701,0.263278338,0.265670552,0.358731671,0.443413741,0.485102307,0.655161696,0.679614138,0.656559439,0.626365629,0.561446664,0.56237586,0.536107315,0.549293166,0.691824091,0.662191197,0.647226447,0.767738902,0.709967078,0.654146656,0.636637985,0.6890019,0.703777579,0.729064023,0.750454482,0.781422184,0.86498237,0.855721281,0.736486871,0.742909064,0.771473717,0.757662587,0.805728502,0.790849459,0.764296445,0.767072955,0.791702357,0.788828611,0.791937939,0.804214834,0.768509785,0.814516516,0.884932517,0.878376088,0.83728041,0.743066098,0.849173009,0.87721282,0.859296751,,,,
"France","2.213749,46.227638",2.213749,46.227638,"FRA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.54839782,26.69742095,26.84644408,26.99546721,27.14449034,27.29351348,27.44253661,27.59155974,27.74058287,27.889606,28.03862913,28.17048538,28.29696715,28.42879836,28.56062958,28.6929847,28.78063032,28.86827594,28.95592156,29.04356718,29.1312128,29.21885842,29.3118027,,
"France","2.213749,46.227638",2.213749,46.227638,"FRA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",5.946047127,6.224327909,6.859141079,6.995439735,7.044729181,6.885409861,7.318818977,7.516001161,8.021546552,8.459515013,8.838569111,9.108717795,9.703387478,9.299417871,8.271214003,9.306474453,8.812408447,9.235708157,9.624003756,9.151054013,8.192025148,7.827300325,7.526346631,7.175495665,7.054623711,6.746798579,6.567044275,6.439155894,6.722161923,6.831599446,7.303431121,6.746684917,6.583282115,6.227604644,6.60538664,6.83033141,6.328599582,6.797258072,6.137805343,6.001530445,6.288363017,6.162136804,6.227112679,6.221524691,6.206003013,6.013737108,5.872005393,5.787745414,5.516347214,5.556065562,,,,
"French Polynesia","-149.406843,-17.679742",-149.406843,-17.679742,"PYF","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0273224,16.39344262,17.75956284,19.12568306,20.49180328,21.8579235,23.22404372,24.59016393,25.95628415,27.32240437,28.68852459,30.05464481,31.42076503,32.78688525,34.15300546,35.51912568,36.8852459,38.25136612,39.61748634,40.98360656,42.34972678,43.71584699,45.08196721,,
"French Polynesia","-149.406843,-17.679742",-149.406843,-17.679742,"PYF","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.726984363,0.569859182,0.76009627,0.732325922,0.902622003,1.251018298,1.393028161,1.489713208,1.509929065,1.75889625,1.988907454,1.829175086,1.70829962,1.710530269,1.628292974,1.959463571,1.980492126,2.179182426,1.916910502,1.933791249,2.112327189,2.096952444,2.546358636,2.690041491,3.348705539,3.360128617,3.291136366,3.014893909,3.133720122,3.179533196,3.158390258,3.144127949,2.956846445,2.54768319,2.658234201,2.642195894,2.671569811,2.601164725,2.502846031,2.65828792,3.05487077,3.008043847,3.216459587,3.130939474,3.337769338,3.300898999,3.239386851,3.306029055,3.288268805,3.296763845,,,,
"Gabon","11.609444,-0.803689",11.609444,-0.803689,"GAB","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,85.38052548,,
"Gabon","11.609444,-0.803689",11.609444,-0.803689,"GAB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.327565398,0.1727856,0.14219737,0.364432111,0.406754264,0.703767335,1.829860169,3.471800453,2.48387935,3.535267709,4.737189774,4.475970196,8.52373451,8.582834108,8.282479705,8.624182069,9.329644563,10.91837091,9.525723037,9.131483893,8.829867154,8.585988929,7.043579864,7.454187953,7.648970673,5.854900819,4.612351202,4.835178246,6.264810911,5.116818052,1.51952878,2.133037585,3.200171809,3.183631404,3.570352724,3.188413797,3.117594152,1.398868434,1.201974381,0.858756274,1.41971116,1.383700376,1.014415346,1.312048993,1.512559579,1.398898158,1.611324676,1.05595063,0.053104522,1.654156027,,,,
"Gambia, The","-15.310139,13.443182",-15.310139,13.443182,"GMB","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.67588933,43.86363636,44.0513834,44.23913043,44.42687747,44.61462451,44.80237154,44.99011858,45.17786561,45.36561265,45.55335968,45.75098814,45.9486166,46.14624506,46.34387352,46.54150198,46.71936759,46.8972332,47.07509881,47.25296443,47.43083004,47.60869565,47.78656126,,
"Gambia, The","-15.310139,13.443182",-15.310139,13.443182,"GMB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.058401639,0.066929144,0.075400314,0.074352684,0.073181744,0.080853639,0.079268966,0.086179141,0.109387334,0.106579056,0.119525938,0.139095288,0.127258809,0.123318536,0.190010939,0.18457744,0.206002649,0.245401777,0.250668626,0.260901003,0.252122997,0.248916233,0.239662522,0.24582761,0.235419865,0.210472764,0.223449077,0.217481555,0.203919668,0.207986161,0.208554376,0.202128072,0.207310348,0.201642903,0.203006157,0.197414981,0.191974878,0.202444467,0.215137666,0.223804444,0.222910718,0.241348408,0.233853003,0.231832831,0.224632783,0.227591269,0.258947591,0.260271334,0.267987732,0.281465989,,,,
"Georgia","43.356892,42.315407",43.356892,42.315407,"GEO","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.99136566,,39.96258454,39.94243776,39.92948626,39.91365664,39.89638797,39.88055835,39.86328968,39.84746007,39.83019139,39.79421499,39.75679954,39.72082314,39.68340768,39.64743129,39.61001583,39.57260037,39.53662397,39.49978414,39.46308821,39.42639229,39.38955245,,
"Georgia","43.356892,42.315407",43.356892,42.315407,"GEO","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.146690058,2.026478386,1.25134791,0.486454584,0.880982431,0.979139818,1.105665099,0.975944975,1.026657085,0.859400875,0.777669956,0.87166324,1.001179399,1.161964965,1.398262619,1.410513171,1.422867603,1.373389558,1.401642562,,,,
"Germany","10.451526,51.165691",10.451526,51.165691,"DEU","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.76504454,30.86099734,30.95695013,31.05379239,31.1506402,31.24749355,31.34435246,31.44391921,31.54260501,31.64221445,31.7409371,31.74548581,31.74912572,31.75367679,31.75731858,31.75822915,31.76187199,31.76642671,31.77007142,31.77189409,31.77554006,31.77554006,31.77827509,,
"Germany","10.451526,51.165691",10.451526,51.165691,"DEU","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.62264617,11.06332025,10.81424893,10.62839192,10.57946663,10.8602336,10.5111126,10.42527316,10.01775877,10.09563988,10.3662867,10.04711428,10.09771302,10.00889289,9.78184775,9.819062562,9.530207568,9.540351755,8.940512042,9.114841508,,,,
"Ghana","-1.023194,7.946527",-1.023194,7.946527,"GHA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.73270634,32.13764613,31.54258592,30.94752571,30.3524655,29.75740529,29.16234508,28.56728487,27.97222466,27.37716445,26.78210425,26.27494067,25.76777709,25.26061352,24.75344994,24.24628637,23.73912279,23.23195922,22.72479564,22.21763206,21.71046849,21.20330491,20.69614134,,
"Ghana","-1.023194,7.946527",-1.023194,7.946527,"GHA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.195985455,0.202350848,0.23597608,0.219624383,0.221139651,0.182625215,0.185679435,0.21454633,0.201308174,0.305400882,0.260046498,0.266838087,0.264721849,0.305822754,0.279361746,0.242912175,0.294721636,0.286848053,0.251969233,0.23694207,0.274081743,0.264922446,0.307336776,0.209682333,0.261539558,0.232534627,0.24372322,0.249087158,0.234968214,0.268720111,0.268875008,0.264744037,0.29322602,0.310384645,0.323798339,0.335321764,0.364018681,0.356316021,0.356242081,0.334071375,0.358652797,0.375849622,0.375881442,0.352699146,0.325303402,0.42320961,0.425213043,0.369077919,0.314205501,0.370887966,,,,
"Greece","21.824312,39.074208",21.824312,39.074208,"GRC","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.59348332,25.82777347,26.06206362,26.29635376,26.53064391,26.76493406,26.9992242,27.23351435,27.4678045,27.70209465,27.93638479,28.17067494,28.40496509,28.63925524,28.87354538,29.10783553,29.34212568,29.57641583,29.81070597,30.04499612,30.27928627,30.51357642,30.74786656,,
"Greece","21.824312,39.074208",21.824312,39.074208,"GRC","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",1.169782628,1.20320119,1.445674897,1.553764446,1.991253557,2.165209851,2.249413986,2.553669959,2.903833843,2.748329714,3.149595925,3.552052128,4.17251217,4.041382514,4.29709731,4.670280089,5.049153465,5.09882429,5.37207897,5.333642555,5.213292152,5.326966418,5.640921404,5.765561878,6.100162266,5.93248835,6.346832663,6.773932665,7.352537262,7.160051756,6.59261778,7.281051655,7.22816307,7.425711182,7.446147379,7.507144389,7.847816045,8.104379744,7.961029646,8.391708638,8.565334954,8.52805993,8.688983551,8.787284041,8.895346335,8.742449079,8.80106122,8.74361278,8.483171443,7.774920307,,,,
"Greenland","-42.604303,71.706936",-42.604303,71.706936,"GRL","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000585309,0.000585309,0.000585309,0.000585309,0.000585309,0.000585309,0.000585309,0.00048727,0.00048727,0.00048727,0.00048727,0.00048727,0.00048727,0.00048727,0.00048727,0.00048727,0.00048727,0.00048727,0.00048727,0.000535997,0.000535997,0.000535997,0.000535997,,
"Greenland","-42.604303,71.706936",-42.604303,71.706936,"GRL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",8.70504451,7.543542857,9.066758242,8.387287234,8.793316327,9.597580247,9.977040573,12.50497696,9.065412027,8.219137931,9.94440678,11.46412008,11.37518367,11.26028283,10.20254032,4.426961771,14.62346154,7.974979675,11.53330645,11.24936255,10.35388235,10.03974757,6.968003839,10.78529412,9.581071429,6.100242991,4.338040665,9.970492701,8.554122966,10.02489209,9.910810811,8.753056058,9.101068841,9.117945946,9.068924731,9.249499106,9.363946429,9.47798574,9.674081996,9.461120996,9.566086957,9.522319772,9.366951467,10.24499657,10.69152542,11.04479163,10.89304217,11.3275458,9.896205813,11.14824708,,,,
"Grenada","-61.604171,12.262776",-61.604171,12.262776,"GRD","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,49.97058824,,
"Grenada","-61.604171,12.262776",-61.604171,12.262776,"GRD","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.200909489,0.277730892,0.157122351,0.233899602,0.232630922,0.309197074,0.386154462,0.42515942,0.503485351,0.465995976,0.506169038,0.507478416,0.587478239,0.393661904,0.515624155,0.521364904,0.528579507,0.57637813,0.538223572,0.535605141,0.647772564,0.669656573,0.649493129,0.633268996,0.623970292,0.659097717,0.737968022,0.972252532,1.059925055,1.142533702,1.178549583,1.244956328,1.268316006,1.475609388,1.572830738,1.600738125,1.740578492,1.737537265,1.915901854,1.876441645,1.908226885,2.011302755,2.113462083,2.000409137,2.101514313,2.23727484,2.301034889,2.505070623,2.426008668,2.487241705,,,,
"Guam","144.793731,13.444304",144.793731,13.444304,"GUM","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,47.92592593,,
"Guam","144.793731,13.444304",144.793731,13.444304,"GUM","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala","-90.230759,15.783471",-90.230759,15.783471,"GTM","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.30757745,43.80365808,43.29973871,42.79581934,42.29189996,41.78798059,41.28406122,40.78014184,40.27622247,39.7723031,39.26838373,38.76446435,38.26054498,37.75662561,37.25270623,36.74878686,36.22433744,35.69988802,35.1754386,34.65098918,34.12653975,33.60209033,33.07764091,,
